  +1.000E+03   +3.0495642E-02
  +1.100E+03   +2.7594421E-02
  +1.200E+03   +2.5538733E-02
  +1.300E+03   +2.2997760E-02
  +1.400E+03   +2.1340250E-02
  +1.500E+03   +2.0604664E-02
  +1.600E+03   +1.7475806E-02
  +1.700E+03   +1.7344306E-02
  +1.800E+03   +1.5904310E-02
  +1.900E+03   +1.5559922E-02
  +2.000E+03   +1.5389207E-02
